[Invalid file specified for console output: ${workspace_loc:/CloudMarketplaceBroker/OutputData/crispCost.txt}]
0.9476
0.9476
0.9476
0.9475999999999999
0.9475999999999999
0.9475999999999997
0.9475999999999997
0.9475999999999997
0.9475999999999997
0.9475999999999997
0.9475999999999998
0.9475999999999999
0.9476
0.9476000000000001
0.9476000000000001
0.860588
0.925640740740741
0.9372925925925928
0.9476000000000003
0.9476000000000003
0.9411593750000004
0.9391424242424247
0.9403088235294123
0.9400352941176475
0.9326222222222226
0.9408263157894742
0.9418902439024397
0.9418159090909097
0.9411577777777784
0.9412702127659582
0.9419468085106389
0.9388653061224497
0.933741176470589
0.9310370370370377
0.9344200000000007
0.9354750000000008
0.9337847457627125
0.9314180327868862
0.9313161290322589
0.9280907692307699
0.9279417910447769
0.927959701492538
0.931017105263158
0.9313578947368424
0.9312371794871794
0.9311410256410259
0.9319202531645568
0.9300876543209874
0.930142682926829
0.9305341176470586
0.9309930232558138
0.9322229885057467
0.9317397727272723
0.9315764044943816
0.9326098901098894
0.9336934782608689
0.9324739583333326
0.9330122448979583
0.9334669999999988
USERREQ ID	REQ COST	AVG COST	REQ AVAIL	AVG AVAIL	REQ BW	AVG BW
35	111.0	115.0	87.57486953580089	94.55999999999996	83.93169461574188	91.0
36	119.0	114.85714285714286	91.60325152600606	94.5542625123846	94.41309774797212	90.77011372153125
33	133.0	115.0	96.89044662575378	94.55999999999996	86.93329874552046	91.0
34	146.0	115.0	85.19326606315134	94.55999999999996	77.85790850961598	91.0
39	127.0	115.0	92.76369510414624	94.55999999999996	98.86464705383082	91.0
37	120.0	115.0	82.74061427244142	94.55999999999996	96.70194371763885	91.0
38	124.0	115.0	81.19099186089365	94.55999999999996	78.63398378883782	91.0
43	105.0	115.0	84.58764009369276	94.55999999999996	75.25407311499326	91.0
42	110.0	115.0	92.79084959102536	94.55999999999996	79.43455664459712	91.0
41	119.0	115.0	88.34685014634724	94.55999999999996	87.59351844313161	91.0
40	146.0	115.0	86.86246271088005	94.55999999999996	74.77486955537168	91.0
22	121.0	115.0	84.47551297921706	94.55999999999999	73.0014000397061	91.0
23	104.0	155.0	93.80094302560704	82.23	95.38249780825333	83.0
24	105.0	114.6590909090909	93.3767603242114	94.36562632303348	70.13952733302992	90.41167455522158
25	148.0	115.0	87.57260812553099	94.55999999999996	79.27333940111177	91.0
26	143.0	114.88372093023256	98.07565800613739	94.41035242308922	94.39654743033952	90.05147332832156
27	118.0	114.88372093023256	97.83339890953654	94.0438759792394	83.68167360410452	90.5547719016413
28	138.0	115.0	90.78243906219598	94.55999999999996	73.64031285842086	91.0
29	141.0	115.0	95.87182082386126	94.55999999999996	74.36482676334232	91.0
3	146.0	115.0	85.82211727301598	94.56000000000006	75.1536413798654	91.0
2	140.0	115.0	97.04863082586782	94.56000000000007	91.14877375320822	91.0
1	106.0	113.64406779661017	82.29189460453446	94.56769961970028	74.87703357178607	90.12152768757171
30	112.0	115.0	91.67261225353168	94.55999999999996	92.99594182295625	91.0
7	119.0	113.98148148148148	94.05496790366986	94.51257836603392	84.21423004165689	89.66873627263585
6	108.0	113.9090909090909	87.13223465552825	94.51118867231956	90.05341550849813	90.43743506935671
32	102.0	110.0	86.74183550659626	80.79624642262705	71.61201989351142	74.86139847209306
5	145.0	113.83928571428571	98.6741043147745	94.25523655476067	82.9199901954388	89.77907948785524
31	113.0	115.0	88.6800147809141	94.55999999999996	92.6193295184375	91.0
4	134.0	115.0	95.56005478118887	94.56000000000006	98.99437924266556	91.0
9	118.0	113.98148148148148	88.94809047147469	94.25480528422429	80.54893253854965	90.60029516530028
8	144.0	113.98148148148148	92.56217692954002	94.6920728819275	81.54749483183203	90.24127798718365
19	127.0	115.0	85.51013025554825	94.56	81.54283428940204	91.0
17	102.0	155.0	88.09847027892046	82.23	95.7409002052555	83.0
18	149.0	115.0	85.89751805325777	94.56000000000002	80.63815050920296	91.0
15	119.0	114.2156862745098	98.58985454255159	94.81198013377343	71.10471055139118	90.43482608367484
16	124.0	114.3	85.12065542433395	94.21443916854652	88.49249963183034	90.75004145193327
13	140.0	115.0	80.95823619897187	94.56000000000003	82.91960328418936	91.0
14	150.0	115.0	88.44584929189449	94.56000000000003	80.07922552870974	91.0
11	113.0	113.98148148148148	82.01656303615452	94.0603009098562	89.61546553706876	90.15837120725863
12	105.0	114.05660377358491	83.19324835028159	93.90097211922986	73.03243533739656	90.47207582364025
21	147.0	115.0	87.32709539875263	94.55999999999999	95.62863362800105	91.0
20	114.0	114.57446808510639	87.71447755451037	94.5469222132516	89.09573241500993	90.5011644900811
99	118.0	155.0	92.0033977970266	82.23	96.38260845829274	83.0
100	113.0	115.0	93.11366603700185	94.56	80.15249994112183	91.0
98	128.0	115.0	85.20335857019502	94.56	92.67231833919098	91.0
97	100.0	155.0	91.74954282654558	82.23	95.94849851248429	83.0
96	136.0	115.0	89.52522480758574	94.56	92.31758778567962	91.0
95	144.0	115.0	85.03049342756476	94.56	89.59765900608198	91.0
94	108.0	113.33333333333333	94.18758026988802	93.2449483740977	71.63094056801235	75.0815134192183
93	149.0	115.0	96.8886077462914	94.56	70.43148706025504	91.0
92	128.0	115.0	87.72805410027303	94.56	81.53432611081914	91.0
91	126.0	115.0	83.32481656680307	94.56	97.61045074906221	91.0
90	107.0	115.0	93.61230096473571	94.56	88.39085714759167	91.0
10	146.0	115.0	89.52235140591208	94.56000000000004	78.67527897563585	91.0
88	145.0	115.0	86.78793498005585	94.56000000000002	74.99162894931521	91.0
89	139.0	115.0	81.524887544845	94.56	95.57718775432741	91.0
79	102.0	115.0	98.91553328672592	94.55999999999997	81.69557318936073	91.0
78	133.0	115.0	83.70405000768243	94.55999999999997	84.59924274514721	91.0
77	147.0	115.0	90.09262383867204	94.55999999999997	80.26818089536523	91.0
82	105.0	155.0	95.99126265908315	82.23	96.70757195347794	83.0
83	101.0	115.0	80.27345343642499	94.55999999999999	70.20262485988982	91.0
80	127.0	115.0	81.83171299937717	94.55999999999999	85.8120925435033	91.0
81	138.0	115.0	96.29810430938304	94.55999999999999	80.5690460614104	91.0
86	102.0	115.0	84.51253491611388	94.56	70.36595439036572	91.0
