NaN	NaN
0.7973352265824096	0.8026086327082591
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9292978528995227	0.9314454097080618
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9999999999999973	1.0
0.9423013872762146	0.945361738964605
0.9704800345933873	0.971385842627033
0.9491781838723432	0.9503611618164345
0.9746142315273875	0.9752525342111369
0.9752121106494682	0.9750533772005101
0.9738158450641478	0.9749004214662638
0.974719323353163	0.9748474830422389
0.9783857307750338	0.9774666088277064
0.9774997920729663	0.9778652103552381
0.9611876778380595	0.959234063289572
0.9608033115685529	0.9605193630497284
0.9600491037395245	0.9612994726721549
0.9599350520337466	0.9603339805829991
0.9606132258186684	0.9605664501991484
0.9592393987599994	0.9590979925485131
0.9596400874680875	0.9603215670812713
0.9630550387383386	0.9631031136519735
0.9498626545437615	0.9507177605754579
0.966772804279619	0.9663063808308997
0.9691714736659107	0.9696804715319641
0.957574171321047	0.9583815987323117
0.9572074746158746	0.9562793023754661
0.9575323468830419	0.9572547495894915
0.9557470162325095	0.958190040666686
0.9561718421477909	0.9565989810387007
0.957725251464507	0.9581816636199239
0.9573172307603718	0.9575565629080015
0.9578001105077958	0.9570320632083575
0.9476756162305645	0.9471209511875419
0.9621604530293166	0.9633180311062465
0.961860967097071	0.9622098897610819
0.9555969606735935	0.9552458964962669
0.9547710638335545	0.9552940324048959
0.9563713328238236	0.9554697948656342
0.9546001579714234	0.9560930978318696
0.9583079733009658	0.9575198904019374
0.9577991924777958	0.9580354147228863
0.9569819943770539	0.9580111063511102
0.9491507814509331	0.9502607132196843
VM ID	COST
19	120.0
17	100.0
18	120.0
15	118.18181818181819
16	120.0
13	120.0
14	100.0
11	120.0
12	119.0909090909091
3	119.58333333333333
20	100.0
2	119.65517241379311
1	119.65517241379311
10	100.0
7	119.48717948717949
6	100.0
5	120.0
4	120.0
9	120.0
8	119.45945945945945
DONE !!!!
