1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.800770176536014	0.7997945722674062
Migrating 1 vm from provider ID 1 to providerID 2
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.8045204215432006	0.8047496316173028
Migrating 1 vm from provider ID 1 to providerID 2
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
0.9738357409839352	0.9
DONE !!!!
